wizyta_id,data_wizyty,pracownik_id,rezerwacja_id,kosmetyki_id,sprzet_id,platnosci_id
3042,28-Aug-2021,119,199,262,14,5
3043,18-Jul-2018,130,748,764,612,162
3044,16-Jul-2020,434,391,1,567,962
3045,19-Mar-2021,364,637,207,194,871
3046,02-Oct-2020,874,975,21,871,938
3047,18-May-2019,40,805,807,515,573
3048,27-Aug-2020,960,789,751,14,632
3049,04-Aug-2018,759,462,676,64,201
3050,04-May-2021,94,685,561,820,817
3051,13-Jan-2022,892,701,829,338,25
3052,05-Oct-2019,11,900,266,664,994
3053,25-Mar-2022,238,305,454,33,437
3054,11-May-2021,374,112,33,868,853
3055,01-Apr-2020,198,963,1000,1000,978
3056,13-May-2021,415,305,649,515,460
3057,17-Aug-2021,168,264,153,353,999
3058,17-Mar-2021,893,479,228,758,800
3059,10-Sep-2019,649,542,396,21,204
3060,20-Nov-2019,682,272,395,786,724
3061,28-Mar-2020,788,692,199,472,577
3062,29-Mar-2020,538,243,111,592,212
3063,19-Jan-2021,807,427,325,221,214
3064,12-Jul-2021,74,274,109,880,182
3065,29-Dec-2019,851,73,649,209,982
3066,15-Aug-2018,132,343,682,180,333
3067,05-Aug-2020,266,844,607,547,570
3068,07-Jan-2022,163,396,946,456,97
3069,12-Jan-2021,630,835,655,305,280
3070,05-May-2020,419,259,630,686,764
3071,16-Oct-2020,666,271,504,515,912
3072,16-Oct-2018,103,150,578,389,657
3073,19-Jul-2021,425,500,931,561,231
3074,26-Apr-2020,341,808,76,547,20
3075,29-Nov-2021,146,230,669,567,494
3076,22-Feb-2018,922,679,214,914,342
3077,21-Sep-2018,756,57,217,404,912
3078,07-Aug-2020,928,948,310,379,716
3079,02-Jun-2018,77,999,266,249,675
3080,28-Nov-2021,815,548,429,39,803
3081,10-May-2020,224,702,558,198,218
3082,26-Mar-2022,322,208,641,857,576
3083,22-Mar-2020,204,975,854,311,586
3084,07-Jun-2018,247,498,928,774,892
3085,25-Sep-2018,786,420,659,82,884
3086,28-Nov-2021,371,529,567,145,333
3087,01-Apr-2019,147,243,754,602,759
3088,01-Sep-2020,642,28,289,221,104
3089,28-May-2020,815,354,507,423,574
3090,22-Aug-2021,392,986,585,448,469
3091,09-May-2022,426,259,812,860,794
3092,03-Aug-2020,168,994,149,245,688
3093,03-Oct-2020,817,497,802,841,799
3094,01-Feb-2018,656,282,124,765,104
3095,04-Apr-2021,206,509,981,628,927
3096,28-Jan-2022,918,585,129,925,5
3097,29-Dec-2019,988,382,143,527,79
3098,26-Jul-2018,240,303,848,488,180
3099,06-Mar-2018,280,926,123,580,494
3100,16-Oct-2019,893,198,37,87,862
3101,15-Mar-2021,788,484,614,3,247
3102,03-May-2018,340,585,518,727,264
3103,06-May-2020,312,988,57,101,298
3104,29-Feb-2020,345,709,763,825,573
3105,09-Jun-2021,430,759,416,166,385
3106,05-Oct-2021,532,370,573,969,683
3107,22-Sep-2019,93,805,710,826,226
3108,03-Jan-2021,254,669,494,704,812
3109,21-Jan-2018,672,884,372,693,927
3110,11-Apr-2019,666,670,176,176,669
3111,20-Mar-2021,479,240,11,941,278
3112,22-Jul-2020,994,406,948,104,992
3113,02-Feb-2022,329,267,388,68,240
3114,24-Oct-2020,834,837,434,159,301
3115,14-Jan-2019,958,764,354,433,841
3116,22-Jul-2019,22,188,9,162,733
3117,25-Dec-2020,82,80,938,766,489
3118,23-Nov-2020,418,753,929,781,561
3119,29-May-2020,779,419,491,331,926
3120,23-Nov-2019,593,271,264,437,818
3121,17-Nov-2021,528,301,923,169,520
3122,21-Mar-2022,110,809,677,767,561
3123,27-Nov-2020,344,317,674,451,77
3124,27-Aug-2018,684,333,674,422,134
3125,09-Mar-2022,772,641,552,238,128
3126,09-Sep-2018,800,590,695,536,759
3127,19-Feb-2019,959,354,422,615,970
3128,14-May-2018,130,801,965,376,872
3129,07-Jan-2019,619,256,293,115,841
3130,15-Jan-2021,870,830,916,759,989
3131,14-Nov-2018,486,336,260,714,346
3132,26-Dec-2019,174,279,730,512,821
3133,15-Aug-2020,760,48,333,905,77
3134,19-Oct-2019,866,2,561,479,356
3135,02-Feb-2018,417,765,524,32,827
3136,09-May-2022,602,999,482,740,50
3137,27-Aug-2021,543,924,416,429,880
3138,13-Dec-2019,170,558,267,387,34
3139,27-Nov-2021,456,152,392,99,526
3140,20-Apr-2020,626,361,660,654,733
3141,13-Feb-2019,700,236,621,137,636
3142,05-Oct-2021,100,526,305,603,816
3143,09-Nov-2019,224,314,896,938,563
3144,25-Jan-2021,113,717,875,645,595
3145,05-Jun-2021,989,26,216,767,346
3146,14-Dec-2019,673,687,836,115,955
3147,13-Mar-2018,823,870,649,369,34
3148,31-May-2018,857,170,775,674,248
3149,12-Jul-2018,345,532,758,347,932
3150,16-Jul-2021,336,915,493,743,376
3151,27-Aug-2020,41,728,810,70,94
3152,27-May-2020,487,329,400,643,521
3153,21-Apr-2021,932,37,22,186,750
3154,28-Dec-2018,683,246,72,745,440
3155,01-Sep-2021,612,995,644,349,799
3156,27-Jul-2018,465,379,388,283,592
3157,11-Oct-2018,679,568,545,237,73
3158,10-Oct-2021,367,149,623,584,175
3159,27-Jun-2019,107,440,341,814,440
3160,13-May-2018,803,572,646,590,969
3161,07-Jun-2018,563,599,626,591,445
3162,08-Oct-2020,27,972,913,581,919
3163,09-May-2020,364,735,104,255,822
3164,01-Apr-2020,979,997,361,128,119
3165,27-Dec-2019,235,350,592,960,512
3166,22-Jul-2020,738,855,307,346,963
3167,10-Feb-2018,38,297,646,15,983
3168,01-Jan-2020,610,291,758,399,516
3169,22-Feb-2018,647,358,475,192,570
3170,20-Sep-2020,714,553,458,932,990
3171,28-Mar-2018,793,270,563,812,232
3172,01-Apr-2018,406,818,272,792,150
3173,13-Jan-2018,865,497,996,838,336
3174,27-Aug-2019,488,965,156,360,189
3175,15-Apr-2022,580,908,444,671,12
3176,31-Mar-2020,844,837,404,958,340
3177,26-Mar-2020,445,238,683,29,136
3178,10-Jul-2020,877,265,457,99,793
3179,16-Jan-2020,38,335,475,158,235
3180,06-May-2021,157,428,542,620,118
3181,30-Sep-2019,413,161,579,428,580
3182,07-Jan-2020,977,239,101,153,484
3183,26-Nov-2020,308,488,600,375,404
3184,05-Jun-2018,239,33,606,611,867
3185,13-Nov-2020,829,233,425,646,84
3186,28-Apr-2022,519,380,797,537,41
3187,16-Jan-2018,745,130,66,867,882
3188,27-Jan-2022,547,676,127,70,203
3189,11-Mar-2019,267,451,471,876,579
3190,05-Jul-2019,999,80,842,562,612
3191,30-Dec-2019,286,930,403,717,153
3192,20-Jun-2018,47,857,344,313,66
3193,24-Sep-2021,675,397,450,896,995
3194,21-Jun-2018,279,419,42,654,562
3195,26-Dec-2020,896,651,897,110,485
3196,26-Mar-2019,370,292,363,145,832
3197,08-Dec-2019,357,529,16,923,921
3198,16-Feb-2021,791,258,467,135,149
3199,15-Jul-2021,166,911,577,588,145
3200,22-Jul-2019,328,406,53,373,88
3201,12-Jan-2021,386,866,943,563,349
3202,11-Oct-2020,678,29,522,749,819
3203,22-May-2018,11,785,7,845,860
3204,24-Sep-2018,399,964,690,208,438
3205,19-Nov-2021,499,656,94,657,446
3206,13-Apr-2020,759,184,866,721,82
3207,08-Feb-2020,739,946,497,496,287
3208,02-Dec-2018,234,345,689,247,464
3209,01-Oct-2020,607,149,537,470,280
3210,04-Feb-2021,124,952,492,776,523
3211,19-May-2020,934,552,69,455,415
3212,05-Apr-2019,661,218,90,521,716
3213,17-May-2020,266,535,349,500,998
3214,26-Dec-2021,839,972,847,709,68
3215,12-Nov-2018,973,628,721,761,644
3216,06-Dec-2018,41,750,139,347,725
3217,21-Apr-2020,456,481,399,389,652
3218,09-May-2018,139,904,682,938,396
3219,03-May-2021,970,378,225,652,530
3220,28-Sep-2018,582,50,488,228,291
3221,24-Nov-2021,885,153,180,86,8
3222,14-Sep-2021,512,143,910,419,108
3223,19-Sep-2018,410,564,47,787,557
3224,29-Nov-2018,763,907,714,904,643
3225,17-Jul-2018,694,980,969,820,829
3226,19-Feb-2021,385,579,116,197,83
3227,16-Feb-2022,921,175,551,488,810
3228,15-Feb-2019,342,640,650,839,937
3229,28-Oct-2019,30,967,430,745,28
3230,25-Apr-2019,431,588,35,812,419
3231,21-Jan-2018,818,20,628,101,815
3232,25-Feb-2020,788,166,504,813,184
3233,07-Mar-2019,254,340,596,943,663
3234,24-Nov-2021,843,489,73,509,814
3235,02-Jun-2020,90,580,758,532,254
3236,09-Oct-2019,449,982,770,499,334
3237,03-Nov-2021,447,128,810,80,990
3238,02-Nov-2018,225,700,594,194,869
3239,27-May-2020,57,260,532,107,801
3240,11-Mar-2022,57,369,820,691,725
3241,12-Jul-2021,115,237,223,336,786
3242,09-Aug-2018,268,383,514,829,319
3243,16-Aug-2019,830,595,797,608,241
3244,06-Jul-2018,602,911,428,717,731
3245,04-Sep-2020,982,862,564,873,811
3246,06-May-2020,843,337,164,937,100
3247,19-Feb-2022,243,940,995,844,321
3248,22-Sep-2020,661,580,804,491,76
3249,13-Jul-2020,746,119,397,502,208
3250,07-Apr-2022,462,988,288,656,545
3251,21-Feb-2020,886,11,40,964,995
3252,11-Feb-2020,666,748,5,676,250
3253,08-May-2019,205,147,142,978,344
3254,05-Feb-2018,756,313,311,884,327
3255,29-Feb-2020,173,896,730,295,775
3256,14-Jan-2019,163,293,125,399,477
3257,03-Apr-2020,425,610,633,586,749
3258,06-Jan-2020,626,506,903,996,396
3259,06-Mar-2020,76,275,1,342,738
3260,18-Nov-2019,740,324,856,907,779
3261,22-Mar-2021,655,369,543,671,238
3262,15-Aug-2020,967,996,184,554,758
3263,13-Sep-2018,53,394,389,9,510
3264,03-Jan-2021,360,238,3,172,897
3265,13-Jan-2022,599,745,673,766,976
3266,09-Feb-2021,720,19,655,883,794
3267,11-Jun-2018,121,789,572,76,800
3268,28-Apr-2019,258,128,973,648,646
3269,13-Mar-2019,973,591,146,2,129
3270,30-Apr-2018,511,997,599,17,231
3271,21-Oct-2019,790,168,558,610,54
3272,03-May-2018,769,442,425,462,169
3273,15-Mar-2018,6,988,112,454,507
3274,06-Jan-2018,11,419,858,759,997
3275,05-Apr-2022,198,899,460,579,903
3276,14-Mar-2018,806,194,67,168,958
3277,27-Mar-2019,549,311,823,420,788
3278,09-Dec-2019,590,248,289,772,537
3279,21-Oct-2020,135,642,348,255,316
3280,26-Oct-2018,34,431,798,512,380
3281,01-Jan-2019,348,506,989,579,34
3282,15-Aug-2021,87,341,747,939,77
3283,01-Aug-2018,787,942,414,334,104
3284,19-Aug-2020,70,246,880,274,675
3285,19-Mar-2020,431,566,666,472,919
3286,07-May-2019,198,513,41,591,737
3287,27-Jun-2018,288,8,3,775,323
3288,19-Jun-2020,563,691,700,642,732
3289,21-Feb-2021,34,401,590,190,282
3290,09-Apr-2022,116,177,583,55,814
3291,28-Feb-2021,708,556,612,924,290
3292,06-Sep-2020,397,942,233,855,226
3293,22-Feb-2021,74,937,844,266,572
3294,18-Dec-2019,58,182,381,707,371
3295,30-Jan-2022,546,197,819,364,280
3296,18-Jun-2021,655,274,324,804,379
3297,11-Jul-2020,716,356,358,162,736
3298,13-Feb-2019,448,569,421,949,659
3299,24-Feb-2020,487,134,799,209,545
3300,12-Mar-2020,623,558,866,400,104
3301,13-Aug-2019,190,540,555,408,464
3302,15-Apr-2022,653,642,479,413,981
3303,07-Apr-2020,416,503,388,365,788
3304,14-Jan-2019,110,388,240,767,27
3305,09-Oct-2021,650,754,281,428,240
3306,06-Mar-2018,332,654,369,470,747
3307,28-Dec-2019,618,622,583,446,692
3308,28-Dec-2019,657,680,47,808,494
3309,30-Jan-2019,423,917,318,495,700
3310,20-Jan-2020,296,164,352,43,76
3311,09-Jan-2019,740,296,740,179,664
3312,30-Jan-2018,462,171,853,236,370
3313,13-May-2021,688,985,596,632,906
3314,26-Sep-2018,291,101,911,117,714
3315,12-Apr-2022,769,439,945,457,520
3316,15-Feb-2022,407,489,36,79,406
3317,11-Sep-2019,92,700,594,702,16
3318,14-Dec-2021,752,892,625,383,938
3319,02-Feb-2019,249,513,196,37,874
3320,12-Dec-2018,547,375,507,264,74
3321,12-Jan-2022,60,113,931,134,888
3322,05-Sep-2021,670,863,939,665,815
3323,25-Apr-2020,865,339,725,18,117
3324,27-Jan-2020,705,273,9,688,110
3325,30-Dec-2020,948,611,988,258,544
3326,08-May-2018,350,987,724,518,901
3327,30-Jan-2020,453,552,524,625,412
3328,31-Oct-2021,935,662,660,908,168
3329,09-May-2022,430,737,692,392,661
3330,05-Nov-2018,967,767,621,436,770
3331,22-Jun-2020,216,522,710,354,53
3332,06-Feb-2018,417,341,71,960,783
3333,29-Jun-2021,720,688,422,172,563
3334,14-Feb-2021,381,71,824,985,142
3335,13-Nov-2021,876,684,424,642,997
3336,23-Jul-2018,569,245,198,224,60
3337,01-Jun-2019,603,786,788,385,797
3338,28-Oct-2018,280,947,150,290,657
3339,27-Oct-2021,198,698,959,3,177
3340,07-Jan-2020,46,923,271,572,786
3341,03-Nov-2019,407,979,392,543,126
3342,30-Sep-2019,104,503,532,16,668
3343,27-Sep-2019,76,537,241,158,531
3344,09-Jul-2020,750,823,98,636,430
3345,07-May-2020,10,587,440,799,334
3346,22-Oct-2021,585,68,482,581,455
3347,10-Jan-2020,318,552,813,232,420
3348,27-Jan-2019,375,829,826,270,6
3349,09-Mar-2022,351,955,91,434,9
3350,22-Aug-2020,25,615,285,184,120
3351,14-Oct-2020,238,776,20,165,74
3352,16-Dec-2021,697,385,559,940,380
3353,20-Aug-2021,466,234,429,602,728
3354,05-Jul-2021,601,305,594,748,31
3355,19-Feb-2021,412,365,703,832,88
3356,13-Feb-2018,761,215,375,685,455
3357,28-Apr-2021,290,258,436,578,242
3358,08-Mar-2018,119,527,341,137,825
3359,08-Jul-2021,373,190,364,706,624
3360,17-Feb-2022,942,571,288,560,547
3361,15-Feb-2021,981,583,365,620,803
3362,11-Apr-2019,265,320,957,993,504
3363,16-Nov-2020,184,218,553,571,728
3364,08-Aug-2018,216,549,37,892,515
3365,26-Jun-2019,628,225,114,690,704
3366,28-Oct-2021,547,741,639,171,582
3367,07-May-2019,772,208,315,632,198
3368,14-Apr-2021,257,563,289,625,296
3369,13-Jan-2019,588,331,862,567,593
3370,09-Nov-2018,901,913,851,466,125
3371,27-Dec-2018,79,389,84,205,809
3372,04-Apr-2020,636,579,351,81,33
3373,13-Feb-2018,156,259,423,529,161
3374,15-Oct-2021,856,231,39,444,50
3375,12-Apr-2020,184,530,127,522,319
3376,18-Mar-2020,255,630,213,418,545
3377,16-Jun-2021,804,208,402,922,548
3378,12-Dec-2019,90,94,168,785,110
3379,11-Sep-2018,876,206,189,539,325
3380,25-Feb-2021,840,869,572,67,620
3381,15-May-2021,189,153,421,142,961
3382,07-Jan-2020,865,569,724,629,334
3383,11-Feb-2022,689,563,541,36,580
3384,09-May-2019,706,161,810,390,272
3385,05-Jun-2018,682,291,454,534,673
3386,03-Jul-2019,605,987,933,383,900
3387,28-Oct-2021,544,27,537,613,245
3388,14-Jun-2018,636,866,688,555,6
3389,02-Sep-2019,331,453,665,363,135
3390,24-Jul-2021,234,333,138,390,765
3391,28-Aug-2020,280,488,588,557,914
3392,12-Jan-2020,167,837,298,885,555
3393,02-Oct-2018,186,429,366,704,648
3394,07-May-2022,819,785,929,621,621
3395,31-Jul-2018,844,493,468,855,519
3396,06-Jan-2021,368,758,787,760,641
3397,07-Jun-2018,399,229,320,962,671
3398,01-Mar-2018,953,869,130,642,667
3399,29-Apr-2018,747,246,671,711,429
3400,18-Dec-2018,307,684,769,712,803
3401,08-Mar-2020,273,638,82,964,57
3402,24-Jul-2018,14,1000,418,58,18
3403,24-Apr-2018,641,14,407,540,173
3404,24-Apr-2019,356,589,227,292,139
3405,22-Jan-2022,776,81,408,369,537
3406,12-May-2021,880,850,295,6,279
3407,28-Oct-2019,949,463,475,22,359
3408,31-Jul-2018,671,963,766,847,314
3409,26-Feb-2018,771,227,263,684,210
3410,22-Mar-2019,383,394,46,820,583
3411,13-Apr-2020,802,256,999,351,204
3412,25-Aug-2018,377,79,926,639,614
3413,19-May-2021,955,113,899,620,943
3414,19-Jan-2020,691,551,801,141,657
3415,11-Apr-2019,469,517,649,298,311
3416,31-Dec-2020,601,890,268,306,784
3417,27-May-2022,86,35,740,451,650
3418,07-Oct-2018,402,672,575,161,837
3419,30-May-2019,379,416,715,651,842
3420,01-Nov-2019,884,372,265,336,833
3421,26-Oct-2019,16,973,424,330,243
3422,20-May-2022,412,995,650,387,52
3423,13-Jun-2018,365,285,164,529,846
3424,27-Sep-2018,47,633,299,81,736
3425,01-Nov-2019,967,434,584,63,544
3426,22-Jul-2018,547,801,268,936,726
3427,09-Jan-2019,296,654,325,608,986
3428,11-Sep-2019,339,913,416,402,949
3429,25-Jun-2021,452,441,582,391,128
3430,09-May-2019,118,661,791,398,419
3431,16-Apr-2020,248,426,500,562,658
3432,26-May-2021,963,611,472,429,719
3433,20-Feb-2022,59,711,820,811,644
3434,29-Sep-2020,831,852,61,618,355
3435,28-Nov-2020,138,647,109,991,843
3436,26-May-2018,268,244,786,127,8
3437,10-Mar-2019,359,344,313,408,581
3438,06-Nov-2020,18,119,55,697,949
3439,19-Mar-2019,463,79,813,303,572
3440,08-Mar-2020,789,289,44,772,180
3441,15-Aug-2021,56,971,450,893,851
3442,14-Jan-2020,333,424,140,69,429
3443,23-Dec-2018,951,98,296,606,447
3444,22-Feb-2019,102,128,124,660,736
3445,12-Apr-2018,648,258,432,655,697
3446,16-Jan-2018,402,87,94,510,77
3447,08-Aug-2019,645,640,254,375,326
3448,16-Feb-2020,904,146,670,993,186
3449,24-Nov-2018,393,960,489,347,31
3450,25-Mar-2020,76,251,696,80,144
3451,26-Jun-2020,37,500,518,429,709
3452,21-Jun-2021,649,660,88,171,670
3453,20-Oct-2018,10,412,589,683,464
3454,15-Apr-2022,143,941,358,779,166
3455,23-Jan-2019,529,582,712,421,972
3456,26-Apr-2022,808,612,885,205,959
3457,05-Apr-2019,425,834,166,792,753
3458,07-Nov-2018,883,537,938,248,966
3459,19-Dec-2018,385,240,444,447,287
3460,25-Jun-2020,230,984,859,621,818
3461,10-Feb-2021,254,226,421,458,806
3462,23-Nov-2020,868,793,24,384,509
3463,03-Sep-2021,965,783,564,420,26
3464,16-May-2020,13,334,321,625,498
3465,26-Apr-2022,185,161,177,370,301
3466,20-Feb-2019,541,890,180,477,368
3467,07-Sep-2020,113,109,683,309,150
3468,23-Jan-2022,31,68,150,82,420
3469,25-Sep-2019,949,404,97,206,115
3470,07-Jun-2020,582,48,688,499,392
3471,22-Jan-2022,641,120,26,569,523
3472,15-Dec-2018,386,431,623,777,512
3473,20-Oct-2018,650,338,62,172,831
3474,16-Nov-2018,246,452,82,904,919
3475,10-Jan-2022,385,985,686,703,199
3476,08-Jan-2022,118,822,100,552,616
3477,07-Aug-2018,847,950,753,248,658
3478,25-Sep-2020,206,974,878,183,154
3479,19-Apr-2018,896,694,119,866,887
3480,24-Oct-2018,802,939,653,549,737
3481,04-Oct-2021,863,211,747,91,740
3482,10-Nov-2018,188,764,239,212,344
3483,27-Dec-2020,446,136,632,232,993
3484,05-Apr-2018,32,960,16,800,231
3485,13-Feb-2019,975,462,406,488,536
3486,19-Mar-2020,380,741,628,337,300
3487,12-Aug-2019,410,434,537,519,842
3488,11-Feb-2019,218,569,804,942,349
3489,12-Jun-2019,610,977,483,662,367
3490,16-Nov-2019,384,939,22,712,863
3491,05-Jul-2021,228,885,436,311,246
3492,14-Feb-2022,367,819,838,765,702
3493,26-Aug-2019,899,897,398,846,406
3494,05-Oct-2018,430,687,481,483,627
3495,10-Nov-2021,122,263,640,697,408
3496,16-Apr-2020,208,475,365,882,428
3497,19-Jul-2020,300,325,691,232,319
3498,22-Mar-2022,583,374,911,925,775
3499,29-Feb-2020,994,663,672,178,267
3500,29-Aug-2021,439,544,570,943,478
3501,01-Sep-2018,776,934,137,701,642
3502,06-Jul-2018,913,980,357,334,324
3503,22-Dec-2021,908,559,880,159,986
3504,25-Sep-2018,390,907,709,473,376
3505,25-Feb-2021,260,533,644,425,807
3506,10-Apr-2019,873,936,299,794,81
3507,17-Jun-2020,54,21,851,464,312
3508,27-May-2019,798,36,991,761,148
3509,10-Oct-2020,86,763,454,132,346
3510,07-Aug-2021,703,782,611,455,661
3511,04-Mar-2019,688,372,384,346,943
3512,10-Apr-2019,491,382,266,814,484
3513,05-Apr-2021,89,942,639,206,601
3514,13-Nov-2019,836,2,48,367,646
3515,11-Mar-2018,900,187,915,219,281
3516,25-Jul-2021,725,96,128,802,30
3517,18-Apr-2019,991,124,210,621,731
3518,23-Oct-2019,977,127,482,10,668
3519,27-Mar-2021,544,908,230,701,412
3520,15-Jun-2018,402,685,181,845,388
3521,22-Nov-2020,424,396,33,786,235
3522,08-Jan-2020,735,270,255,717,387
3523,25-Sep-2019,222,330,220,466,699
3524,02-Jun-2018,580,221,938,479,274
3525,06-Nov-2018,263,335,175,593,581
3526,12-Apr-2018,130,104,263,439,237
3527,16-Feb-2021,112,177,262,471,587
3528,21-Apr-2020,56,484,825,645,451
3529,22-Jan-2018,724,142,537,886,164
3530,15-Dec-2019,285,86,570,848,151
3531,22-Dec-2018,949,251,218,138,20
3532,04-May-2020,132,46,831,520,672
3533,08-Aug-2020,91,989,119,897,934
3534,10-Sep-2018,986,312,931,276,416
3535,03-Nov-2019,272,224,57,904,235
3536,02-Apr-2020,31,930,317,289,34
3537,12-Jun-2021,933,664,581,371,215
3538,03-May-2019,200,809,531,663,794
3539,24-Jan-2020,975,808,63,539,14
3540,06-Jan-2022,742,800,748,759,156
3541,13-Nov-2021,500,68,854,470,617
3542,25-Jun-2018,604,500,456,471,425
3543,08-Aug-2020,701,855,734,439,277
3544,08-Feb-2021,4,667,393,951,870
3545,07-Dec-2020,791,999,45,191,247
3546,21-Mar-2020,374,765,721,749,824
3547,27-Dec-2019,614,88,179,241,871
3548,21-Aug-2020,803,986,233,973,208
3549,26-Dec-2020,273,979,295,268,606
3550,14-Feb-2021,24,488,54,216,837
3551,31-Jul-2019,329,559,101,154,839
3552,24-Jan-2020,875,772,626,327,155
3553,08-Mar-2022,133,646,409,323,972
3554,16-Feb-2018,922,472,899,225,749
3555,08-Mar-2020,994,78,193,190,286
3556,11-Feb-2022,112,549,150,623,73
3557,01-Feb-2019,877,228,777,315,494
3558,06-Jan-2020,603,592,867,594,82
3559,23-Mar-2021,423,231,205,587,942
3560,07-May-2020,304,456,294,80,796
3561,13-Sep-2019,271,305,947,705,876
3562,12-Feb-2022,129,74,108,109,220
3563,01-May-2022,116,18,122,211,892
3564,21-Aug-2018,173,319,172,104,798
3565,01-Feb-2020,749,781,223,898,437
3566,23-Sep-2019,115,326,682,21,233
3567,29-Apr-2018,212,31,64,108,221
3568,18-Feb-2019,649,570,4,18,114
3569,16-Oct-2019,669,922,918,555,722
3570,30-Nov-2018,550,370,320,530,195
3571,22-Jan-2021,962,286,177,308,910
3572,04-Oct-2020,475,291,191,749,190
3573,20-Mar-2020,541,468,167,886,583
3574,10-Mar-2022,307,99,207,573,705
3575,12-Sep-2018,596,328,164,386,173
3576,02-May-2021,95,531,958,661,111
3577,30-Aug-2021,833,365,45,878,39
3578,10-Aug-2018,462,793,720,673,903
3579,16-Jul-2018,851,563,148,983,520
3580,09-Jul-2018,511,279,274,817,891
3581,28-Aug-2018,341,962,327,801,92
3582,04-Mar-2019,730,542,719,755,383
3583,25-Jan-2022,206,144,130,231,171
3584,16-Feb-2019,455,890,193,982,584
3585,24-Aug-2020,112,672,589,656,526
3586,31-Oct-2021,766,673,118,739,174
3587,10-Sep-2018,172,318,532,238,885
3588,30-Mar-2019,214,598,963,241,99
3589,07-Apr-2021,94,524,854,119,528
3590,12-Jul-2019,515,28,614,16,869
3591,18-Aug-2018,911,556,884,598,691
3592,20-Apr-2021,217,987,702,860,80
3593,09-Nov-2021,712,205,980,409,855
3594,27-Jun-2021,609,341,102,253,542
3595,25-Aug-2021,143,808,484,661,688
3596,05-Jul-2018,509,742,995,232,484
3597,24-Oct-2019,202,512,820,5,999
3598,12-Nov-2019,323,491,28,693,200
3599,24-Nov-2020,352,602,538,124,352
3600,05-Feb-2019,741,915,563,51,531
3601,13-Feb-2020,674,317,190,434,383
3602,23-Dec-2018,681,76,319,677,1000
3603,08-Oct-2018,142,714,180,797,347
3604,04-Aug-2018,110,884,896,386,700
3605,28-Jun-2018,697,149,481,941,60
3606,07-Jul-2019,988,885,916,100,59
3607,24-Feb-2022,734,122,64,671,361
3608,23-Aug-2019,983,651,178,9,271
3609,05-Dec-2018,781,73,616,616,196
3610,28-Oct-2018,473,808,20,796,889
3611,10-Oct-2018,689,339,267,139,12
3612,03-Sep-2020,496,867,598,560,116
3613,07-Jan-2019,836,340,777,911,40
3614,26-Mar-2020,528,983,965,949,352
3615,04-Mar-2021,698,70,799,211,470
3616,10-Aug-2018,554,908,39,785,729
3617,25-Mar-2022,548,245,578,323,707
3618,10-May-2018,707,27,405,899,418
3619,23-Jan-2019,498,456,824,597,712
3620,04-Apr-2018,767,818,490,647,496
3621,03-Aug-2020,312,505,302,177,618
3622,06-May-2018,610,359,956,974,805
3623,24-Apr-2020,80,749,957,94,928
3624,15-Jul-2019,45,840,930,276,359
3625,28-Dec-2019,494,758,998,156,58
3626,08-Dec-2019,184,226,214,306,810
3627,09-Jun-2018,327,769,138,371,532
3628,01-Aug-2019,674,223,302,142,111
3629,28-Nov-2020,4,543,661,482,46
3630,08-Nov-2019,644,94,317,289,772
3631,13-Jan-2019,659,207,86,785,38
3632,23-Oct-2019,523,517,98,933,746
3633,16-Jan-2019,541,322,29,345,548
3634,22-Jun-2019,717,730,509,389,528
3635,08-May-2021,874,561,469,918,820
3636,01-Jul-2021,508,712,362,105,819
3637,29-Nov-2018,625,416,966,640,703
